pta_id,agreement_name,year,total_words,n_articles,n_chapters,hard_p1k_mean,soft_p1k_mean,enf_p1k_mean,oblig_ratio,total_words_norm,n_articles_norm,hard_p1k_mean_norm,enf_p1k_mean_norm,CCI_pilot
116,Andean Community (CAN),1987,17022.0,157.0,18.0,23.499001292445072,9.928328046058043,1.4099400775467044,1.749566434101154,0.11268287621485144,0.3076923076923077,0.7299689763185064,0.045723206978295704,0.29901684180099036
117,Economic Cooperation Organization (ECO),2003,5298.0,39.0,4.0,24.34881087202718,9.248773121932805,5.662514156285391,2.3157417893544734,0.03158440839760661,0.07495069033530573,0.7563673164502059,0.18363071658752111,0.26163328294265986
118,EFTA - Turkey,1991,4598.0,37.0,3.0,20.878642888212266,9.351892127011745,4.5672031317964334,1.6853523270987385,0.026742295853076473,0.07100591715976332,0.6485706088678703,0.14811067323542426,0.22360737377903359
119,Southern Common Market (MERCOSUR),1991,1992.0,26.0,8.0,29.116465863453815,7.530120481927711,4.016064257028113,1.6333835341365461,0.008715802580154256,0.04930966469428008,0.9044689395881397,0.13023768895323787,0.273183023953953
120,Lao People's Democratic Republic - Thailand,1991,986.0,11.0,3.0,21.29817444219067,11.156186612576064,0.0,1.1031102096010819,0.001756995123300937,0.01972386587771203,0.6616028656510293,0.0,0.17077093166301058
121,US - Israel,1985,3688.0,24.0,3.0,18.980477223427332,11.93058568329718,11.65943600867679,1.3786801036394314,0.020447549545187287,0.045364891518737675,0.5896063137490192,0.378106002066789,0.25838118921993325
122,Australia - New Zealand (ANZCERTA),1982,9769.0,26.0,3.0,14.43341181287747,6.0395127443955365,3.173303306377316,2.2008159922787827,0.06251167294988413,0.04930966469428008,0.4483570478042788,0.10290763855359229,0.16577150600050883
124,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),1980,4807.0,17.0,3.0,19.138755980861244,7.905138339920948,5.8248387767838565,1.9752097635392827,0.028188012312800468,0.03155818540433925,0.5945230581288812,0.18889477166257007,0.21079100687714775
125,EU - Syria,1977,4046.0,50.0,5.0,23.23282254078102,9.391992090954028,2.2244191794364805,1.460199373867194,0.022923944246532702,0.09664694280078896,0.7217004448838358,0.07213610008507317,0.22835185800405766
126,Australia - Papua New Guinea (PATCRA),1976,3236.0,26.0,3.0,10.506798516687269,9.88875154511743,6.180469715698393,0.7845642768850433,0.017320928302147823,0.04930966469428008,0.3263814007311364,0.2004275930120904,0.14835989668491367
127,Asia Pacific Trade Agreement (APTA),1975,4043.0,40.0,9.0,22.013356418501115,10.388325500865694,5.688844917140737,1.321337290790667,0.022903192335627574,0.07692307692307693,0.6838191568300346,0.1844846016906241,0.2420325069448408
128,Caribbean Community and Common Market (CARICOM),1973,3144.0,35.0,6.0,26.081424936386767,11.450381679389313,2.2264631043257,1.77933554465043,0.01668453636772386,0.06706114398422092,0.81018894483244,0.07220238290251069,0.24153425202172385
129,EU - Norway,1973,3538.0,38.0,3.0,21.198417184850197,11.305822498586773,1.9785189372526852,1.5888920293951385,0.019409953999930826,0.07297830374753453,0.6585040231889635,0.06416175575056349,0.2037635091717481
130,EU - Iceland,1972,3841.0,39.0,3.0,21.348607133558968,10.153605831814632,1.8224420723769852,1.9393387138765947,0.021505897001348875,0.07495069033530573,0.6631694981914061,0.05910031029562447,0.2046815989559213
131,EU - Switzerland - Liechtenstein,1972,3695.0,38.0,3.0,21.380243572395127,10.825439783491204,1.8944519621109608,1.631551646368967,0.020495970670632586,0.07297830374753453,0.6641522471424869,0.06143553229918636,0.20476551346496008
132,Global System of Trade Preferences among Developing Countries (GSTP),1988,4720.0,36.0,9.0,20.76271186440678,18.008474576271187,5.508474576271187,1.1534462512534547,0.027586206896551727,0.06903353057199212,0.6449693472773169,0.17863533861933517,0.23005610584129899
133,Protocol on Trade Negotiations (PTN),1971,3199.0,24.0,3.0,15.94248202563301,10.628321350422008,3.1259768677711786,1.0246819555353472,0.017064988067651228,0.045364891518737675,0.495234548030302,0.10137288074197008,0.16475932708966523
134,EU – Overseas Countries and Territories (OCT),1970,15831.0,65.0,18.0,17.307813783083823,6.822057987492894,1.2633440717579432,2.4529654691620895,0.10444436758551516,0.126232741617357,0.5376469813468592,0.040969218052373475,0.2023233271505262
135,EFTA - Accession of Iceland,1969,1529.0,8.0,2.0,20.27468933943754,3.2701111837802483,1.962066710268149,3.1759319816873774,0.005513090997129318,0.013806706114398423,0.6298094986293363,0.06362822344543406,0.17818937979657454
136,Tripartite Agreement,1967,885.0,14.0,3.0,19.2090395480226,7.909604519774011,3.389830508474576,1.2553672316384181,0.001058347456161588,0.025641025641025644,0.5967063348960211,0.10992943915036009,0.18333378678589213
138,European Free Trade Association (EFTA),1960,7881.0,61.0,20.0,19.41377997716026,8.12079685319122,5.329272934906737,1.8098253182760224,0.04945180368692284,0.1183431952662722,0.6030663567373187,0.17282397551997988,0.2359213328026234
139,Pakistan - China,2006,11335.0,85.0,14.0,18.967798853109837,9.351565946184385,16.93868548742832,2.1333595549674067,0.07334417044236156,0.16568047337278105,0.589212475011497,0.549307757695315,0.3443862191304886
140,EU - Montenegro,2007,8808.0,62.0,8.0,20.77656675749319,6.584922797456858,6.8119891008174385,2.24810021192855,0.05586414415660776,0.1203155818540434,0.6453997333178735,0.2209072516986119,0.26062167775678413
141,Australia - China,2015,37504.0,224.0,19.0,18.584684300341298,8.852389078498293,13.918515358361775,1.918507930582643,0.25436308926780343,0.43984220907297833,0.5773114697552828,0.45136610320936305,0.4307207178263569
142,Australia - Chile,2008,52540.0,293.0,25.0,15.740388275599543,8.602969166349448,11.762466692044157,1.4995629566844357,0.35837166672431087,0.5759368836291914,0.4889567421781985,0.3814472031119556,0.4511781239109141
143,EFTA - Canada,2008,6804.0,45.0,11.0,17.78365667254556,9.994121105232216,14.40329218106996,1.363030733555425,0.042001867671981455,0.08678500986193295,0.5524284838705642,0.4670870202582173,0.28707559541567396
144,Canada - Colombia,2008,60806.0,279.0,25.0,13.71575173502615,9.35762918133079,11.347564385093577,1.3089390212038472,0.4155500985715768,0.5483234714003945,0.42606377730081224,0.3679922596299016,0.4394824017256713
145,"EU - Korea, Republic of",2010,44962.0,275.0,17.0,16.814198656643388,7.806592233441573,9.363462479427072,1.8150432852292198,0.30595233977795455,0.5404339250493096,0.5223134050787095,0.30364945276631317,0.4180872806680717
146,Canada - Rep. of Korea,2014,61938.0,310.0,25.0,13.319771384287513,7.911136943395008,12.625528754561012,1.434215705721082,0.42338048628644553,0.6094674556213018,0.41376311108637803,0.40943560201486273,0.464011663752247
147,"ASEAN - Korea, Republic of",2006,4075.0,23.0,3.0,15.705521472392638,4.41717791411043,2.9447852760736195,2.5907730061349694,0.02312454605194895,0.04339250493096647,0.4878736457381542,0.09549698517601833,0.162471920474272
148,Japan - Viet Nam,2008,18300.0,131.0,16.0,20.273224043715846,9.234972677595628,10.92896174863388,1.8040410664017221,0.12152319026043648,0.2564102564102564,0.6297639809324497,0.354417317479303,0.3405286862706114
149,Japan - Indonesia,2007,25357.0,155.0,17.0,18.811373585203295,8.99159995267579,11.200063098947036,1.8143184049718737,0.17033860201293535,0.3037475345167653,0.5843533071148257,0.36320891320018805,0.3554120892111786
150,India - Japan,2011,25388.0,149.0,17.0,17.44918859303608,7.562628013234599,13.037655585315898,1.8189119130173959,0.1705530384256217,0.29191321499013806,0.5420386243794186,0.42280053906715426,0.3568263542155832
151,Japan - Australia,2014,48382.0,276.0,22.0,17.072464966309784,7.812822950684139,9.590343516183705,1.8602121073732418,0.32960951820980183,0.5424063116370809,0.5303361457619634,0.31100701977804324,0.4283397488467223
152,ASEAN - Japan,2008,13707.0,82.0,12.0,20.573429634493326,8.389873787116072,24.58597796746188,2.178400267566387,0.0897520146646837,0.15976331360946747,0.6390895163055373,0.7973032168332274,0.421477015353229
153,EFTA - Colombia,2008,27493.0,147.0,15.0,18.150074564434583,8.220274251627687,11.821190848579638,1.8111715961386785,0.18511396257738733,0.2879684418145957,0.5638108268952019,0.38335157962175004,0.35506120272723374
154,EFTA - Peru,2010,23095.0,136.0,15.0,18.315652738688026,9.439272569820307,13.249621130114743,1.479028012472481,0.15469166119046796,0.26627218934911245,0.5689543191166918,0.4296744088375408,0.35489814462345326
155,Japan - Switzerland,2009,27073.0,156.0,18.0,18.837956635762566,6.648690577327965,10.674842093598789,2.3471458551667617,0.18220869505066925,0.3057199211045365,0.5851790784726243,0.34617642428855133,0.35482102972909535
156,US - Peru,2006,75408.0,279.0,25.0,15.17080415870995,9.919371949925738,10.940483768300446,1.5110189587403544,0.5165565662504755,0.5483234714003945,0.4712632781216282,0.3547909671814514,0.47273357073848743
157,US - Panama,2007,73972.0,282.0,24.0,15.519385713513222,9.16563023846861,11.166387281674147,1.7270988367498,0.5066233182305537,0.5542406311637081,0.4820915562070064,0.3621168339069951,0.4762680848770658
158,US - Oman,2006,59891.0,221.0,24.0,14.760147601476016,8.74922776377085,11.437444691188993,1.868590527733731,0.4092207657455124,0.4339250493096647,0.45850671272670174,0.37090700466362253,0.41813988311137534
159,"Korea, Republic of - US",2007,75056.0,272.0,26.0,14.695693881901514,8.82008100618205,10.458857386484759,1.5851291737763173,0.5141216753709404,0.5345167652859961,0.45650453335268526,0.3391722163617118,0.46107879759283343
160,Malaysia - Australia,2012,38032.0,244.0,23.0,17.853386621792176,8.019562473706353,10.228228859907446,1.694163009459339,0.25801542558710616,0.47928994082840237,0.5545945631450335,0.33169312131099,0.405898262717883
161,Pakistan - Malaysia,2007,21556.0,138.0,16.0,18.324364446093895,8.907032844683615,12.386342549638151,1.7155048349518567,0.14404593089613668,0.2702169625246548,0.5692249381127039,0.40167898843375915,0.3462917049918136
162,South Asian Free Trade Agreement (SAFTA),2004,4613.0,27.0,3.0,17.3422935183178,9.538261435074789,10.838933448948623,1.4040289864048807,0.026846055407602116,0.05128205128205128,0.5387180539732762,0.3514977731341451,0.24208598344926868
164,African Common Market,1962,1485.0,21.0,7.0,31.64983164983165,6.0606060606060606,0.0,2.071043771043771,0.005208729637187425,0.03944773175542406,0.9831649831649831,0.0,0.25695536113939865
165,Albania - Bosnia and Herzegovina,2003,5455.0,41.0,5.0,20.164986251145738,9.165902841429881,4.399633363886343,1.5603314274075042,0.032670425068308376,0.07889546351084814,0.6264017005675059,0.14267652230697517,0.22016102786340938
166,Albania - Bulgaria,2003,4884.0,38.0,6.0,19.86076986076986,8.5995085995086,5.528255528255528,1.62986622986623,0.028720644692698787,0.07297830374753453,0.6169515743983829,0.17927681876179732,0.22448183540010339
167,Albania - Former Yugoslav Republic of Macedonia,2002,4811.0,41.0,5.0,20.785699438786114,8.314279775514446,5.40428185408439,1.6039977828587264,0.02821568152734064,0.07889546351084814,0.645683429375058,0.17525645360283973,0.2320127570040216
168,Albania - Moldova,2003,5387.0,41.0,5.0,20.233896417300908,9.281603861147206,4.455169853350659,1.5312062254516312,0.03220004842112545,0.07889546351084814,0.6285423142395601,0.14447752537303685,0.22102883788614264
169,Albania - Romania,2003,4542.0,42.0,6.0,21.356230735358874,9.247027741083222,5.284015852047556,1.506982973726699,0.02635492684951406,0.08086785009861934,0.6634063164600841,0.171356325227774,0.23549635465899788
170,Albania - Serbia and Montenegro,2003,5027.0,42.0,6.0,20.688283270340165,9.150586831111996,4.973145016908693,1.511206153438101,0.02970981911250994,0.08086785009861934,0.6426573100999284,0.1612750375440433,0.22862750421377526
171,Albania - UNMIC/Kosovo,2003,4990.0,39.0,5.0,20.440881763527056,9.01803607214429,4.809619238476954,1.6181062124248498,0.02945387887801335,0.07495069033530573,0.6349720718031808,0.1559720298967033,0.2238371677283008
172,Arab Common Market,1964,1936.0,22.0,6.0,27.892561983471076,3.0991735537190084,0.0,2.4260933195592287,0.008328433576591845,0.04142011834319526,0.8664497977844206,0.0,0.22904958742605191
173,Arusha  Agreement,1969,4121.0,37.0,7.0,22.082018927444796,7.279786459597185,4.367871875758311,1.4053789533284802,0.023442742019160932,0.07100591715976332,0.6859520773206255,0.14164652314690904,0.2305118149116147
174,Australia - New Zealand Free Trade Agreement,1965,4390.0,19.0,3.0,17.53986332574032,8.200455580865604,7.289293849658314,2.3063667425968113,0.025303496696987515,0.03550295857988166,0.544855328842146,0.23638585548505678,0.210511909901018
175,Borneo Free Trade Area,1961,3086.0,26.0,2.0,17.822423849643553,10.369410239792613,0.9721322099805574,1.7397818103262046,0.016283332756891363,0.04930966469428008,0.5536327408612678,0.03152545484383301,0.16268779828906804
176,Bulgaria - Bosnia and Herzegovina,2003,5784.0,42.0,5.0,22.30290456431535,8.125864453665283,4.322268326417704,2.3522216459197787,0.03494621796423754,0.08086785009861934,0.6928136311468173,0.1401676372292368,0.23719883410972775
177,Bulgaria - Estonia,2001,5112.0,40.0,6.0,20.539906103286384,9.194053208137715,4.694835680751174,1.513178142931664,0.030297789921488603,0.07692307692307693,0.6380481470382579,0.1522496927199823,0.2243796766507014
178,Bulgaria - Former Yugoslav Republic of Macedonia,1999,4946.0,41.0,5.0,20.82490901738779,8.896077638495754,4.650222401940963,1.5069705197080856,0.029149517518071457,0.07889546351084814,0.6469014290507695,0.15080292046809407,0.2264373326369458
179,Bulgaria - Israel,2001,5015.0,43.0,5.0,25.523429710867397,9.770687936191425,5.383848454636092,1.8583682286473913,0.029626811468889427,0.08284023668639054,0.792855476124817,0.17459381512116015,0.2699790848503143
180,Bulgaria - Latvia,2002,4933.0,38.0,5.0,20.67707277518751,8.919521589296574,5.067909993918508,1.4488816811946752,0.029059592570815893,0.07297830374753453,0.6423090691866759,0.16434818847231009,0.22717378849433412
181,Bulgaria - Lithuania,2001,5394.0,40.0,6.0,20.949202817945867,9.454949944382648,4.4493882091212456,1.6675057824390416,0.03224846954657075,0.07692307692307693,0.6507624705149141,0.14429003136532248,0.22605601208747106
182,Bulgaria - Serbia and Montenegro,2003,5177.0,41.0,6.0,21.24782692679158,9.271779022599961,4.249565385358315,1.5408381393894237,0.0307474146577664,0.07889546351084814,0.6600388790024617,0.1378099401363409,0.2268729243268543
183,Bulgaria - Slovak Republic Free Trade Agreement,1995,4806.0,41.0,5.0,22.055763628797337,9.987515605493133,3.9533915938410322,1.5044527673741157,0.028181095009165425,0.07889546351084814,0.6851364871924278,0.1282052655925444,0.23010457782624644
184,Bulgaria - Slovenia,1996,4644.0,39.0,5.0,23.25581395348837,9.905254091300604,3.875968992248062,1.59519092736147,0.02706049182028845,0.07495069033530573,0.722414646214745,0.12569451375719468,0.23753008553188346
185,Bulgaria - Turkey,1998,4872.0,42.0,5.0,22.57799671592775,8.620689655172415,4.105090311986864,1.9058001505199782,0.028637637049078266,0.08086785009861934,0.7013590469203087,0.13312473131919633,0.23599731634680066
186,Canada - US Free Trade Agreement (CUSFTA),1988,27829.0,151.0,23.0,15.164037514822667,5.713464371698588,8.336627259333788,1.9358484383368495,0.1874381765987618,0.2958579881656805,0.4710530802476828,0.27035002391212926,0.30617481723106355
187,Caribbean Free Trade Association (CARIFTA),1965,7949.0,40.0,2.0,18.61869417536797,14.844634545225814,1.258019876714052,1.3824637942954714,0.04992218033410577,0.07692307692307693,0.5783679467241964,0.04079655874871836,0.1865024406825244
188,Central American Free Trade Area,1958,3854.0,30.0,13.0,24.909185262065385,9.859885832900883,2.3352361183186305,2.3201565473101535,0.021595821948604432,0.05719921104536489,0.7737746911194778,0.07572980304727714,0.23207488179018107
189,Central European Free Trade Agreement (CEFTA),1992,4294.0,43.0,5.0,25.617140195621797,10.945505356311132,4.657661853749418,1.5953966775345443,0.02463943554802338,0.08284023668639054,0.7957664826725068,0.1510441758237365,0.2635725826826643
190,Central European Free Trade Agreement (CEFTA) - Accession of Bulgaria,1998,1418.0,14.0,3.0,19.040902679830747,1.4104372355430186,0.7052186177715091,2.8095909732016926,0.004745270293639539,0.025641025641025644,0.5914833598415508,0.02286966470335418,0.1611848301198925
191,Central European Free Trade Agreement (CEFTA) - Accession of Romania,1997,1301.0,16.0,3.0,19.984627209838585,0.7686395080707148,0.7686395080707149,2.129900076863951,0.003935945768339501,0.02958579881656805,0.6207990580077517,0.024926352459151598,0.16981178876295272
192,Central European Free Trade Agreement (CEFTA) - Accession of Slovenia,1995,1308.0,12.0,3.0,19.877675840978593,0.7645259938837919,0.764525993883792,2.8555045871559632,0.003984366893784803,0.021696252465483238,0.6174767388899732,0.024792954548437482,0.16698757819941967
193,Croatia - Albania,2002,4945.0,42.0,6.0,21.23356926188069,9.504550050556118,5.25783619817998,1.3914964610717897,0.029142600214436414,0.08086785009861934,0.6595959813265064,0.1705073404010641,0.23502844301015657
194,Croatia - Bosnia and Herzegovina,2000,5461.0,41.0,5.0,21.973997436366965,8.789598974546786,3.4792162607581028,1.764954526033083,0.03271192889011863,0.07889546351084814,0.6825965161084205,0.11282814620724561,0.2267580136791582
195,Croatia - Former Yugoslav Republic of Macedonia,1997,4745.0,40.0,5.0,19.599578503688093,10.326659641728135,3.793466807165437,1.1867755532139095,0.027759139487427798,0.07692307692307693,0.6088379705400981,0.1230190351714251,0.20913480553050698
196,Croatia - Serbia and Montenegro,2004,819.0,14.0,3.0,29.304029304029303,0.0,0.0,1.9841269841269842,0.0006018054162487459,0.025641025641025644,0.9102953783804847,0.0,0.23413455235943978
197,Czech Republic - Bulgaria Free Trade Agreement,1995,4776.0,41.0,5.0,21.984924623115578,10.050251256281408,3.9782244556113904,1.521105527638191,0.027973575900114133,0.07889546351084814,0.6829359563776328,0.129010575049784,0.22970389270959476
198,Czech Republic - Estonia,1996,5061.0,43.0,6.0,22.92037146808931,10.07705986959099,3.9517881841533296,1.4697622340775867,0.029945007436101404,0.08284023668639054,0.7119945179449019,0.12815326832387366,0.23823325759781686
199,Czech Republic - Israel,1996,5252.0,41.0,6.0,22.84843869002285,11.043412033511043,5.331302361005331,1.5503067614453752,0.03126621243039464,0.07889546351084814,0.7097600103709225,0.17288978815346046,0.24820286861640645
200,Czech Republic - Latvia,1996,4956.0,43.0,6.0,23.405972558514932,9.887005649717514,3.8337368845843423,1.5446428571428572,0.029218690554421885,0.08284023668639054,0.7270791475623787,0.12432496094385963,0.24086575893676268
201,Czech Republic - Lithuania,1996,4840.0,42.0,6.0,23.760330578512395,9.917355371900827,3.925619834710744,1.5720626721763085,0.02841628333275689,0.08086785009861934,0.7380868647793212,0.127304650090448,0.24366891207528635
202,Czech Republic - Romania Free Trade Agreement,1994,4838.0,41.0,5.0,22.73666804464655,10.128152128978916,4.54733360892931,1.5826856827890312,0.028402448725486803,0.07889546351084814,0.7062879860677438,0.14746632081145866,0.24026305477888432
203,Czech Republic - Slovak Republic Customs Union,1992,1393.0,10.0,5.0,22.972002871500358,3.589375448671931,3.589375448671931,4.141062455132807,0.004572337702763463,0.01775147928994083,0.7135983870721387,0.11640051884191037,0.21308068072668834
204,Czech Republic - Slovenia,1993,4262.0,41.0,5.0,23.932426091037073,10.793054903801032,4.692632566870014,1.6158493664946034,0.024418081831702004,0.07889546351084814,0.7434328104875345,0.1521782475333469,0.2497311508408579
205,Czech Republic - Turkey,1997,4812.0,39.0,6.0,23.69077306733167,10.806317539484622,3.7406483790523692,1.6607061890727726,0.028222598830975682,0.07495069033530573,0.7359261420915795,0.12130617661853951,0.2401014019691001
206,EC - Algeria,1976,13365.0,110.0,16.0,21.17471006359895,6.210250654695099,2.843247287691732,2.2497268986157875,0.08738629682149898,0.21499013806706113,0.6577675892096695,0.09220419101201172,0.26308705377756036
207,EC - Austria Agreement of 1972,1972,3570.0,38.0,3.0,21.84873949579832,10.364145658263306,1.680672268907563,1.8867413632119512,0.019631307716252204,0.07297830374753453,0.6787055247630966,0.054502831175388615,0.206454491850568
208,EC - Bulgaria Europe Agreement,1993,16305.0,126.0,19.0,19.871205151793927,6.8077276908923645,2.0852499233364,2.257003791806,0.10772316950852558,0.2465483234714004,0.6172757345025347,0.06762295459540704,0.25979254551946696
209,EC - Bulgaria Interim Agreement,1993,5282.0,53.0,8.0,24.80121166224915,8.140855736463461,3.7864445285876562,2.7663200266854187,0.03147373153944592,0.10256410256410257,0.7704206175932713,0.12279130840346925,0.25681244002507225
210,EC - Cyprus Association Agreement,1972,1678.0,20.0,4.0,21.454112038140643,5.959475566150179,2.9797377830750893,1.79165673420739,0.006543769238750734,0.03747534516765286,0.6664468845890497,0.09663046647603166,0.20177411636787124
211,EC - Czech and Slovak Federal Republic Interim Agreement,1991,5727.0,50.0,7.0,23.92177405273267,7.333682556312206,3.4922297887200977,3.5772475686043,0.03455193165704008,0.09664694280078896,0.7431019173827594,0.11325016430716335,0.24688773903693798
212,EC - Czech Republic Europe Agreement,1993,15522.0,124.0,18.0,20.74474938796547,6.571318129107074,2.0615900012884936,2.570558582493256,0.10230692076228685,0.24260355029585798,0.6444113639665868,0.0668556826168921,0.2640443794104059
213,EC - Egypt Agreement of 1972,1972,1401.0,23.0,4.0,22.12705210563883,8.565310492505354,3.5688793718772307,1.2350701879609802,0.004627676131843807,0.04339250493096647,0.6873509803028232,0.11573584778499725,0.21277675228765766
214,EC - Egypt Cooperation Agreement,1977,4896.0,52.0,7.0,22.875816993464053,8.57843137254902,2.246732026143791,1.652811819172113,0.0288036523363193,0.10059171597633138,0.7106104853288833,0.07285968750876604,0.22821638528757499
215,EC - Estonia Agreement,1994,5635.0,51.0,8.0,19.165927240461404,9.582963620230702,3.3717834960070987,1.1872501795749357,0.03391553972261613,0.09861932938856016,0.5953671015122053,0.10934418925248773,0.20931153996896734
216,EC - Faeroe Islands Agreement of 1992,1991,3520.0,40.0,3.0,20.454545454545453,12.784090909090908,1.9886363636363635,1.2159232954545456,0.01928544253450005,0.07692307692307693,0.6353965183752417,0.06448985563792431,0.19902372336768576
217,EC - Finland Agreement,1973,3349.0,37.0,3.0,22.394744699910422,10.152284263959391,2.090176171991639,1.7509704389369958,0.01810258361290769,0.07100591715976332,0.695666537486579,0.0677827088221838,0.21313943677035846
218,EC - Greece Additional Protocol,1975,1891.0,20.0,5.0,14.806980433632999,4.759386567953464,0.5288207297726071,1.14420941300899,0.008017154913014907,0.03747534516765286,0.4599615198532804,0.017149225039321113,0.13065081124331732
219,EEC - Greece Association Agreement,1961,11132.0,79.0,10.0,22.90693496227093,7.276320517427237,1.3474667624865255,2.669291232482932,0.07193995780444783,0.15384615384615385,0.7115771286152246,0.04369724831479909,0.24526512214515633
220,EC - Hungary Europe Agreement,1991,15486.0,125.0,19.0,19.759783029833397,6.65116879762366,2.1309569934134056,2.162637989458989,0.10205789783142531,0.2445759368836292,0.6138145366714204,0.06910519760614461,0.25738839224815485
221,EC - Hungary Interim Agreement of 1991,1991,5352.0,49.0,6.0,22.42152466367713,7.286995515695067,3.5500747384155455,2.5243092628182313,0.031957942793898936,0.09467455621301776,0.6964984257227362,0.11512602885608526,0.23456423839643456
222,EC - Israel Agreement of 1970,1970,1394.0,23.0,4.0,22.23816355810617,9.32568149210904,2.8694404591104736,1.384624581539933,0.004579255006398506,0.04339250493096647,0.690802527549681,0.093053614201883,0.20795697542223224
